"","id","spec","num","log1","freq","freqlog","bin"
"5269",481,"Тур",0,"0","0","0",0
"5270",482,"Благородный",1,"0,693147181","0,019230769","0,087018168",1
"5271",482,"Большерогий",0,"0","0","0",0
"5272",482,"Зубр",0,"0","0","0",0
"5273",482,"Кабан",3,"1,386294361","0,057692308","0,174036335",1
"5274",482,"Кабарга",0,"0","0","0",0
"5275",482,"Косуля",3,"1,386294361","0,057692308","0,174036335",1
"5276",482,"Кулан",0,"0","0","0",0
"5277",482,"Лось",44,"3,80666249","0,846153846","0,477890994",1
"5278",482,"Сайгак",1,"0,693147181","0,019230769","0,087018168",1
"5279",482,"Северный",0,"0","0","0",0
"5280",482,"Тур",0,"0","0","0",0
"5281",483,"Благородный",0,"0","0","0",0
"5282",483,"Большерогий",0,"0","0","0",0
"5283",483,"Зубр",0,"0","0","0",0
"5284",483,"Кабан",0,"0","0","0",0
"5285",483,"Кабарга",0,"0","0","0",0
"5286",483,"Косуля",0,"0","0","0",0
"5287",483,"Кулан",0,"0","0","0",0
"5288",483,"Лось",97,"4,584967479","1","1",1
"5289",483,"Сайгак",0,"0","0","0",0
"5290",483,"Северный",0,"0","0","0",0
"5291",483,"Тур",0,"0","0","0",0
"5292",484,"Благородный",0,"0","0","0",0
"5293",484,"Большерогий",0,"0","0","0",0
"5294",484,"Зубр",0,"0","0","0",0
"5295",484,"Кабан",0,"0","0","0",0
"5296",484,"Кабарга",0,"0","0","0",0
"5297",484,"Косуля",27,"3,33220451","0,01529745","0,264811595",1
"5298",484,"Кулан",0,"0","0","0",0
"5299",484,"Лось",1735,"7,459338895","0,983002833","0,592796579",1
"5300",484,"Сайгак",1,"0,693147181","0,000566572","0,055084677",1
"5301",484,"Северный",0,"0","0","0",0
"5302",484,"Тур",2,"1,098612289","0,001133144","0,087307148",1
"5303",485,"Благородный",0,"0","0","0",0
"5304",485,"Большерогий",0,"0","0","0",0
"5305",485,"Зубр",0,"0","0","0",0
"5306",485,"Кабан",0,"0","0","0",0
"5307",485,"Кабарга",0,"0","0","0",0
"5308",485,"Косуля",0,"0","0","0",0
"5309",485,"Кулан",0,"0","0","0",0
"5310",485,"Лось",14,"2,708050201","1","1",1
"5311",485,"Сайгак",0,"0","0","0",0
"5312",485,"Северный",0,"0","0","0",0
"5313",485,"Тур",0,"0","0","0",0
"5314",486,"Благородный",0,"0","0","0",0
"5315",486,"Большерогий",0,"0","0","0",0
"5316",486,"Зубр",0,"0","0","0",0
"5317",486,"Кабан",9,"2,302585093","0,09","0,25516205",1
"5318",486,"Кабарга",0,"0","0","0",0
"5319",486,"Косуля",9,"2,302585093","0,09","0,25516205",1
"5320",486,"Кулан",0,"0","0","0",0
"5321",486,"Лось",82,"4,418840608","0,82","0,4896759",1
"5322",486,"Сайгак",0,"0","0","0",0
"5323",486,"Северный",0,"0","0","0",0
"5324",486,"Тур",0,"0","0","0",0
"5325",487,"Благородный",0,"0","0","0",0
"5326",487,"Большерогий",0,"0","0","0",0
"5327",487,"Зубр",0,"0","0","0",0
"5328",487,"Кабан",0,"0","0","0",0
"5329",487,"Кабарга",0,"0","0","0",0
"5330",487,"Косуля",1,"0,693147181","0,2","0,301029996",1
"5331",487,"Кулан",0,"0","0","0",0
"5332",487,"Лось",4,"1,609437912","0,8","0,698970004",1
"5333",487,"Сайгак",0,"0","0","0",0
"5334",487,"Северный",0,"0","0","0",0
"5335",487,"Тур",0,"0","0","0",0
"5336",488,"Благородный",0,"0","0","0",0
"5337",488,"Большерогий",0,"0","0","0",0
"5338",488,"Зубр",0,"0","0","0",0
"5339",488,"Кабан",0,"0","0","0",0
"5340",488,"Кабарга",0,"0","0","0",0
"5341",488,"Косуля",0,"0","0","0",0
"5342",488,"Кулан",0,"0","0","0",0
"5343",488,"Лось",2,"1,098612289","1","1",1
"5344",488,"Сайгак",0,"0","0","0",0
"5345",488,"Северный",0,"0","0","0",0
"5346",488,"Тур",0,"0","0","0",0
"5347",489,"Благородный",0,"0","0","0",0
"5348",489,"Большерогий",0,"0","0","0",0
"5349",489,"Зубр",0,"0","0","0",0
"5350",489,"Кабан",0,"0","0","0",0
"5351",489,"Кабарга",0,"0","0","0",0
"5352",489,"Косуля",1,"0,693147181","1","1",1
"5353",489,"Кулан",0,"0","0","0",0
"5354",489,"Лось",0,"0","0","0",0
"5355",489,"Сайгак",0,"0","0","0",0
"5356",489,"Северный",0,"0","0","0",0
"5357",489,"Тур",0,"0","0","0",0
"5358",490,"Благородный",0,"0","0","0",0
"5359",490,"Большерогий",0,"0","0","0",0
"5360",490,"Зубр",0,"0","0","0",0
"5361",490,"Кабан",2,"1,098612289","0,105263158","0,181037449",1
"5362",490,"Кабарга",0,"0","0","0",0
"5363",490,"Косуля",5,"1,791759469","0,263157895","0,295259362",1
"5364",490,"Кулан",0,"0","0","0",0
"5365",490,"Лось",11,"2,48490665","0,578947368","0,409481275",1
"5366",490,"Сайгак",1,"0,693147181","0,052631579","0,114221913",1
"5367",490,"Северный",0,"0","0","0",0
"5368",490,"Тур",0,"0","0","0",0
"5369",491,"Благородный",0,"0","0","0",0
"5370",491,"Большерогий",0,"0","0","0",0
"5371",491,"Зубр",0,"0","0","0",0
"5372",491,"Кабан",0,"0","0","0",0
"5373",491,"Кабарга",0,"0","0","0",0
"5374",491,"Косуля",0,"0","0","0",0
"5375",491,"Кулан",0,"0","0","0",0
"5376",491,"Лось",73,"4,304065093","1","1",1
"5377",491,"Сайгак",0,"0","0","0",0
"5378",491,"Северный",0,"0","0","0",0
"5379",491,"Тур",0,"0","0","0",0
"5380",492,"Благородный",0,"0","0","0",0
"5381",492,"Большерогий",0,"0","0","0",0
"5382",492,"Зубр",0,"0","0","0",0
"5383",492,"Кабан",0,"0","0","0",0
"5384",492,"Кабарга",0,"0","0","0",0
"5385",492,"Косуля",1,"0,693147181","1","1",1
"5386",492,"Кулан",0,"0","0","0",0
"5387",492,"Лось",0,"0","0","0",0
"5388",492,"Сайгак",0,"0","0","0",0
"5389",492,"Северный",0,"0","0","0",0
"5390",492,"Тур",0,"0","0","0",0
"5391",493,"Благородный",0,"0","0","0",0
"5392",493,"Большерогий",0,"0","0","0",0
"5393",493,"Зубр",0,"0","0","0",0
"5394",493,"Кабан",0,"0","0","0",0
"5395",493,"Кабарга",0,"0","0","0",0
"5396",493,"Косуля",0,"0","0","0",0
"5397",493,"Кулан",0,"0","0","0",0
"5398",493,"Лось",0,"0","0","0",0
"5399",493,"Сайгак",0,"0","0","0",0
"5400",493,"Северный",0,"0","0","0",0
"5401",493,"Тур",1,"0,693147181","1","1",1
"5402",494,"Благородный",0,"0","0","0",0
"5403",494,"Большерогий",0,"0","0","0",0
"5404",494,"Зубр",0,"0","0","0",0
"5405",494,"Кабан",2,"1,098612289","0,2","0,256885213",1
"5406",494,"Кабарга",0,"0","0","0",0
"5407",494,"Косуля",5,"1,791759469","0,5","0,418961738",1
"5408",494,"Кулан",0,"0","0","0",0
"5409",494,"Лось",3,"1,386294361","0,3","0,324153049",1
"5410",494,"Сайгак",0,"0","0","0",0
"5411",494,"Северный",0,"0","0","0",0
"5412",494,"Тур",0,"0","0","0",0
"5413",495,"Благородный",3,"1,386294361","0,007672634","0,121411201",1
"5414",495,"Большерогий",0,"0","0","0",0
"5415",495,"Зубр",0,"0","0","0",0
"5416",495,"Кабан",1,"0,693147181","0,002557545","0,060705601",1
"5417",495,"Кабарга",0,"0","0","0",0
"5418",495,"Косуля",4,"1,609437912","0,010230179","0,14095404",1
"5419",495,"Кулан",0,"0","0","0",0
"5420",495,"Лось",378,"5,937536205","0,966751918","0,520007456",1
"5421",495,"Сайгак",0,"0","0","0",0
"5422",495,"Северный",5,"1,791759469","0,012787724","0,156921702",1
"5423",495,"Тур",0,"0","0","0",0
"5424",496,"Благородный",0,"0","0","0",0
"5425",496,"Большерогий",0,"0","0","0",0
"5426",496,"Зубр",0,"0","0","0",0
"5427",496,"Кабан",0,"0","0","0",0
"5428",496,"Кабарга",0,"0","0","0",0
"5429",496,"Косуля",1,"0,693147181","1","1",1
"5430",496,"Кулан",0,"0","0","0",0
"5431",496,"Лось",0,"0","0","0",0
"5432",496,"Сайгак",0,"0","0","0",0
"5433",496,"Северный",0,"0","0","0",0
"5434",496,"Тур",0,"0","0","0",0
"5435",497,"Благородный",3,"1,386294361","0,088235294","0,235519854",1
"5436",497,"Большерогий",0,"0","0","0",0
"5437",497,"Зубр",0,"0","0","0",0
"5438",497,"Кабан",0,"0","0","0",0
"5439",497,"Кабарга",0,"0","0","0",0
"5440",497,"Косуля",2,"1,098612289","0,058823529","0,186645068",1
"5441",497,"Кулан",0,"0","0","0",0
"5442",497,"Лось",29,"3,401197382","0,852941176","0,577835078",1
"5443",497,"Сайгак",0,"0","0","0",0
"5444",497,"Северный",0,"0","0","0",0
"5445",497,"Тур",0,"0","0","0",0
"5446",498,"Благородный",0,"0","0","0",0
"5447",498,"Большерогий",0,"0","0","0",0
"5448",498,"Зубр",0,"0","0","0",0
"5449",498,"Кабан",12,"2,564949357","1","1",1
"5450",498,"Кабарга",0,"0","0","0",0
"5451",498,"Косуля",0,"0","0","0",0
"5452",498,"Кулан",0,"0","0","0",0
"5453",498,"Лось",0,"0","0","0",0
"5454",498,"Сайгак",0,"0","0","0",0
"5455",498,"Северный",0,"0","0","0",0
"5456",498,"Тур",0,"0","0","0",0
"5457",499,"Благородный",2,"1,098612289","0,4","0,380093767",1
"5458",499,"Большерогий",0,"0","0","0",0
"5459",499,"Зубр",0,"0","0","0",0
"5460",499,"Кабан",0,"0","0","0",0
"5461",499,"Кабарга",0,"0","0","0",0
"5462",499,"Косуля",2,"1,098612289","0,4","0,380093767",1
"5463",499,"Кулан",0,"0","0","0",0
"5464",499,"Лось",1,"0,693147181","0,2","0,239812467",1
"5465",499,"Сайгак",0,"0","0","0",0
"5466",499,"Северный",0,"0","0","0",0
"5467",499,"Тур",0,"0","0","0",0
"5468",500,"Благородный",1,"0,693147181","1","1",1
"5469",500,"Большерогий",0,"0","0","0",0
"5470",500,"Зубр",0,"0","0","0",0
"5471",500,"Кабан",0,"0","0","0",0
"5472",500,"Кабарга",0,"0","0","0",0
"5473",500,"Косуля",0,"0","0","0",0
"5474",500,"Кулан",0,"0","0","0",0
"5475",500,"Лось",0,"0","0","0",0
"5476",500,"Сайгак",0,"0","0","0",0
"5477",500,"Северный",0,"0","0","0",0
"5478",500,"Тур",0,"0","0","0",0
"5479",501,"Благородный",0,"0","0","0",0
"5480",501,"Большерогий",0,"0","0","0",0
"5481",501,"Зубр",0,"0","0","0",0
"5482",501,"Кабан",2,"1,098612289","0,1","0,175242529",1
"5483",501,"Кабарга",0,"0","0","0",0
"5484",501,"Косуля",7,"2,079441542","0,35","0,331697177",1
"5485",501,"Кулан",0,"0","0","0",0
"5486",501,"Лось",10,"2,397895273","0,5","0,382494568",1
"5487",501,"Сайгак",1,"0,693147181","0,05","0,110565726",1
"5488",501,"Северный",0,"0","0","0",0
"5489",501,"Тур",0,"0","0","0",0
"5490",502,"Благородный",0,"0","0","0",0
"5491",502,"Большерогий",0,"0","0","0",0
"5492",502,"Зубр",0,"0","0","0",0
"5493",502,"Кабан",2,"1,098612289","0,2","0,283791073",1
"5494",502,"Кабарга",0,"0","0","0",0
"5495",502,"Косуля",1,"0,693147181","0,1","0,179052232",1
"5496",502,"Кулан",0,"0","0","0",0
"5497",502,"Лось",7,"2,079441542","0,7","0,537156695",1
"5498",502,"Сайгак",0,"0","0","0",0
"5499",502,"Северный",0,"0","0","0",0
"5500",502,"Тур",0,"0","0","0",0
"5501",503,"Благородный",1,"0,693147181","0,023809524","0,085517691",1
"5502",503,"Большерогий",0,"0","0","0",0
"5503",503,"Зубр",0,"0","0","0",0
"5504",503,"Кабан",17,"2,890371758","0,404761905","0,356602356",1
"5505",503,"Кабарга",0,"0","0","0",0
"5506",503,"Косуля",1,"0,693147181","0,023809524","0,085517691",1
"5507",503,"Кулан",1,"0,693147181","0,023809524","0,085517691",1
"5508",503,"Лось",22,"3,135494216","0,523809524","0,386844572",1
"5509",503,"Сайгак",0,"0","0","0",0
"5510",503,"Северный",0,"0","0","0",0
"5511",503,"Тур",0,"0","0","0",0
"5512",504,"Благородный",25,"3,258096538","0,08650519","0,1995907",1
"5513",504,"Большерогий",0,"0","0","0",0
"5514",504,"Зубр",0,"0","0","0",0
"5515",504,"Кабан",41,"3,737669618","0,141868512","0,228969303",1
"5516",504,"Кабарга",0,"0","0","0",0
"5517",504,"Косуля",74,"4,317488114","0,256055363","0,264488932",1
"5518",504,"Кулан",0,"0","0","0",0
"5519",504,"Лось",149,"5,010635294","0,515570934","0,306951065",1
"5520",504,"Сайгак",0,"0","0","0",0
"5521",504,"Северный",0,"0","0","0",0
"5522",504,"Тур",0,"0","0","0",0
"5523",505,"Благородный",0,"0","0","0",0
"5524",505,"Большерогий",0,"0","0","0",0
"5525",505,"Зубр",0,"0","0","0",0
"5526",505,"Кабан",0,"0","0","0",0
"5527",505,"Кабарга",0,"0","0","0",0
"5528",505,"Косуля",0,"0","0","0",0
"5529",505,"Кулан",0,"0","0","0",0
"5530",505,"Лось",6,"1,945910149","1","1",1
"5531",505,"Сайгак",0,"0","0","0",0
"5532",505,"Северный",0,"0","0","0",0
"5533",505,"Тур",0,"0","0","0",0
"5534",506,"Благородный",0,"0","0","0",0
"5535",506,"Большерогий",0,"0","0","0",0
"5536",506,"Зубр",0,"0","0","0",0
"5537",506,"Кабан",0,"0","0","0",0
"5538",506,"Кабарга",0,"0","0","0",0
"5539",506,"Косуля",0,"0","0","0",0
"5540",506,"Кулан",0,"0","0","0",0
"5541",506,"Лось",42,"3,761200116","1","1",1
"5542",506,"Сайгак",0,"0","0","0",0
"5543",506,"Северный",0,"0","0","0",0
"5544",506,"Тур",0,"0","0","0",0
"5545",507,"Благородный",0,"0","0","0",0
"5546",507,"Большерогий",0,"0","0","0",0
"5547",507,"Зубр",0,"0","0","0",0
"5548",507,"Кабан",2,"1,098612289","0,095238095","0,157288033",1
"5549",507,"Кабарга",0,"0","0","0",0
"5550",507,"Косуля",0,"0","0","0",0
"5551",507,"Кулан",9,"2,302585093","0,428571429","0,329660503",1
"5552",507,"Лось",5,"1,791759469","0,238095238","0,256525732",1
"5553",507,"Сайгак",5,"1,791759469","0,238095238","0,256525732",1
"5554",507,"Северный",0,"0","0","0",0
"5555",507,"Тур",0,"0","0","0",0
"5556",508,"Благородный",0,"0","0","0",0
"5557",508,"Большерогий",0,"0","0","0",0
"5558",508,"Зубр",0,"0","0","0",0
"5559",508,"Кабан",0,"0","0","0",0
"5560",508,"Кабарга",0,"0","0","0",0
"5561",508,"Косуля",0,"0","0","0",0
"5562",508,"Кулан",0,"0","0","0",0
"5563",508,"Лось",1,"0,693147181","1","1",1
"5564",508,"Сайгак",0,"0","0","0",0
"5565",508,"Северный",0,"0","0","0",0
"5566",508,"Тур",0,"0","0","0",0
"5567",509,"Благородный",0,"0","0","0",0
"5568",509,"Большерогий",0,"0","0","0",0
"5569",509,"Зубр",0,"0","0","0",0
"5570",509,"Кабан",0,"0","0","0",0
"5571",509,"Кабарга",0,"0","0","0",0
"5572",509,"Косуля",14,"2,708050201","0,105263158","0,361288113",1
"5573",509,"Кулан",0,"0","0","0",0
"5574",509,"Лось",119,"4,787491743","0,894736842","0,638711887",1
"5575",509,"Сайгак",0,"0","0","0",0
"5576",509,"Северный",0,"0","0","0",0
"5577",509,"Тур",0,"0","0","0",0
"5578",510,"Благородный",0,"0","0","0",0
"5579",510,"Большерогий",0,"0","0","0",0
"5580",510,"Зубр",0,"0","0","0",0
"5581",510,"Кабан",0,"0","0","0",0
"5582",510,"Кабарга",0,"0","0","0",0
"5583",510,"Косуля",2,"1,098612289","0,222222222","0,345687124",1
"5584",510,"Кулан",0,"0","0","0",0
"5585",510,"Лось",7,"2,079441542","0,777777778","0,654312876",1
"5586",510,"Сайгак",0,"0","0","0",0
"5587",510,"Северный",0,"0","0","0",0
"5588",510,"Тур",0,"0","0","0",0
"5589",511,"Благородный",114,"4,744932128","0,407142857","0,30713195",1
"5590",511,"Большерогий",0,"0","0","0",0
"5591",511,"Зубр",0,"0","0","0",0
"5592",511,"Кабан",28,"3,36729583","0,1","0,217959732",1
"5593",511,"Кабарга",0,"0","0","0",0
"5594",511,"Косуля",0,"0","0","0",0
"5595",511,"Кулан",0,"0","0","0",0
"5596",511,"Лось",127,"4,852030264","0,453571429","0,314064243",1
"5597",511,"Сайгак",11,"2,48490665","0,039285714","0,160844076",1
"5598",511,"Северный",0,"0","0","0",0
"5599",511,"Тур",0,"0","0","0",0
"5600",512,"Благородный",16,"2,833213344","0,280701754","0,371778374",1
"5601",512,"Большерогий",0,"0","0","0",0
"5602",512,"Зубр",0,"0","0","0",0
"5603",512,"Кабан",0,"0","0","0",0
"5604",512,"Кабарга",0,"0","0","0",0
"5605",512,"Косуля",2,"1,098612289","0,035087719","0,144161502",1
"5606",512,"Кулан",0,"0","0","0",0
"5607",512,"Лось",39,"3,688879454","0,684210526","0,484060125",1
"5608",512,"Сайгак",0,"0","0","0",0
"5609",512,"Северный",0,"0","0","0",0
"5610",512,"Тур",0,"0","0","0",0
"5611",513,"Благородный",0,"0","0","0",0
"5612",513,"Большерогий",0,"0","0","0",0
"5613",513,"Зубр",0,"0","0","0",0
"5614",513,"Кабан",0,"0","0","0",0
"5615",513,"Кабарга",0,"0","0","0",0
"5616",513,"Косуля",13,"2,63905733","0,764705882","0,621174599",1
"5617",513,"Кулан",0,"0","0","0",0
"5618",513,"Лось",4,"1,609437912","0,235294118","0,378825401",1
"5619",513,"Сайгак",0,"0","0","0",0
"5620",513,"Северный",0,"0","0","0",0
"5621",513,"Тур",0,"0","0","0",0
"5622",514,"Благородный",0,"0","0","0",0
"5623",514,"Большерогий",0,"0","0","0",0
"5624",514,"Зубр",0,"0","0","0",0
"5625",514,"Кабан",0,"0","0","0",0
"5626",514,"Кабарга",0,"0","0","0",0
"5627",514,"Косуля",1,"0,693147181","0,045454545","0,137970475",1
"5628",514,"Кулан",0,"0","0","0",0
"5629",514,"Лось",18,"2,944438979","0,818181818","0,586088576",1
"5630",514,"Сайгак",0,"0","0","0",0
"5631",514,"Северный",3,"1,386294361","0,136363636","0,27594095",1
"5632",514,"Тур",0,"0","0","0",0
"5633",515,"Благородный",0,"0","0","0",0
"5634",515,"Большерогий",0,"0","0","0",0
"5635",515,"Зубр",0,"0","0","0",0
"5636",515,"Кабан",5,"1,791759469","1","1",1
"5637",515,"Кабарга",0,"0","0","0",0
"5638",515,"Косуля",0,"0","0","0",0
"5639",515,"Кулан",0,"0","0","0",0
"5640",515,"Лось",0,"0","0","0",0
"5641",515,"Сайгак",0,"0","0","0",0
"5642",515,"Северный",0,"0","0","0",0
"5643",515,"Тур",0,"0","0","0",0
"5644",516,"Благородный",0,"0","0","0",0
"5645",516,"Большерогий",0,"0","0","0",0
"5646",516,"Зубр",0,"0","0","0",0
"5647",516,"Кабан",0,"0","0","0",0
"5648",516,"Кабарга",0,"0","0","0",0
"5649",516,"Косуля",0,"0","0","0",0
"5650",516,"Кулан",0,"0","0","0",0
"5651",516,"Лось",12,"2,564949357","1","1",1
"5652",516,"Сайгак",0,"0","0","0",0
"5653",516,"Северный",0,"0","0","0",0
"5654",516,"Тур",0,"0","0","0",0
"5655",517,"Благородный",0,"0","0","0",0
"5656",517,"Большерогий",0,"0","0","0",0
"5657",517,"Зубр",0,"0","0","0",0
"5658",517,"Кабан",0,"0","0","0",0
"5659",517,"Кабарга",0,"0","0","0",0
"5660",517,"Косуля",0,"0","0","0",0
"5661",517,"Кулан",0,"0","0","0",0
"5662",517,"Лось",3,"1,386294361","1","1",1
"5663",517,"Сайгак",0,"0","0","0",0
"5664",517,"Северный",0,"0","0","0",0
"5665",517,"Тур",0,"0","0","0",0
"5666",518,"Благородный",13,"2,63905733","0,171052632","0,278050147",1
"5667",518,"Большерогий",0,"0","0","0",0
"5668",518,"Зубр",0,"0","0","0",0
"5669",518,"Кабан",0,"0","0","0",0
"5670",518,"Кабарга",0,"0","0","0",0
"5671",518,"Косуля",21,"3,091042453","0,276315789","0,32567114",1
"5672",518,"Кулан",0,"0","0","0",0
"5673",518,"Лось",42,"3,761200116","0,552631579","0,396278714",1
"5674",518,"Сайгак",0,"0","0","0",0
"5675",518,"Северный",0,"0","0","0",0
"5676",518,"Тур",0,"0","0","0",0
"5677",519,"Благородный",0,"0","0","0",0
"5678",519,"Большерогий",0,"0","0","0",0
"5679",519,"Зубр",0,"0","0","0",0
"5680",519,"Кабан",0,"0","0","0",0
"5681",519,"Кабарга",0,"0","0","0",0
"5682",519,"Косуля",0,"0","0","0",0
"5683",519,"Кулан",0,"0","0","0",0
"5684",519,"Лось",3,"1,386294361","1","1",1
"5685",519,"Сайгак",0,"0","0","0",0
"5686",519,"Северный",0,"0","0","0",0
"5687",519,"Тур",0,"0","0","0",0
"5688",520,"Благородный",0,"0","0","0",0
"5689",520,"Большерогий",0,"0","0","0",0
"5690",520,"Зубр",0,"0","0","0",0
"5691",520,"Кабан",0,"0","0","0",0
"5692",520,"Кабарга",0,"0","0","0",0
"5693",520,"Косуля",20,"3,044522438","0,666666667","0,559406242",1
"5694",520,"Кулан",0,"0","0","0",0
"5695",520,"Лось",10,"2,397895273","0,333333333","0,440593758",1
"5696",520,"Сайгак",0,"0","0","0",0
"5697",520,"Северный",0,"0","0","0",0
"5698",520,"Тур",0,"0","0","0",0
"5699",521,"Благородный",0,"0","0","0",0
"5700",521,"Большерогий",0,"0","0","0",0
"5701",521,"Зубр",0,"0","0","0",0
"5702",521,"Кабан",6,"1,945910149","0,058252427","0,162603891",1
"5703",521,"Кабарга",0,"0","0","0",0
"5704",521,"Косуля",24,"3,218875825","0,233009709","0,268975283",1
"5705",521,"Кулан",14,"2,708050201","0,13592233","0,226289739",1
"5706",521,"Лось",59,"4,094344562","0,572815534","0,342131088",1
"5707",521,"Сайгак",0,"0","0","0",0
"5708",521,"Северный",0,"0","0","0",0
"5709",521,"Тур",0,"0","0","0",0
"5710",522,"Благородный",0,"0","0","0",0
"5711",522,"Большерогий",0,"0","0","0",0
"5712",522,"Зубр",0,"0","0","0",0
"5713",522,"Кабан",14,"2,708050201","0,318181818","0,330706192",1
"5714",522,"Кабарга",0,"0","0","0",0
"5715",522,"Косуля",11,"2,48490665","0,25","0,303455976",1
"5716",522,"Кулан",0,"0","0","0",0
"5717",522,"Лось",19,"2,995732274","0,431818182","0,365837832",1
"5718",522,"Сайгак",0,"0","0","0",0
"5719",522,"Северный",0,"0","0","0",0
"5720",522,"Тур",0,"0","0","0",0
"5721",523,"Благородный",0,"0","0","0",0
"5722",523,"Большерогий",0,"0","0","0",0
"5723",523,"Зубр",0,"0","0","0",0
"5724",523,"Кабан",4,"1,609437912","0,363636364","0,436294526",1
"5725",523,"Кабарга",0,"0","0","0",0
"5726",523,"Косуля",7,"2,079441542","0,636363636","0,563705474",1
"5727",523,"Кулан",0,"0","0","0",0
"5728",523,"Лось",0,"0","0","0",0
"5729",523,"Сайгак",0,"0","0","0",0
"5730",523,"Северный",0,"0","0","0",0
"5731",523,"Тур",0,"0","0","0",0
"5732",524,"Благородный",2,"1,098612289","0,048780488","0,13968718",1
"5733",524,"Большерогий",0,"0","0","0",0
"5734",524,"Зубр",0,"0","0","0",0
"5735",524,"Кабан",6,"1,945910149","0,146341463","0,247420044",1
"5736",524,"Кабарга",0,"0","0","0",0
"5737",524,"Косуля",30,"3,433987204","0,731707317","0,436627181",1
"5738",524,"Кулан",0,"0","0","0",0
"5739",524,"Лось",3,"1,386294361","0,073170732","0,176265595",1
"5740",524,"Сайгак",0,"0","0","0",0
"5741",524,"Северный",0,"0","0","0",0
"5742",524,"Тур",0,"0","0","0",0
"5743",525,"Благородный",12,"2,564949357","0,169014085","0,221879238",1
"5744",525,"Большерогий",0,"0","0","0",0
"5745",525,"Зубр",0,"0","0","0",0
"5746",525,"Кабан",15,"2,772588722","0,211267606","0,239840943",1
"5747",525,"Кабарга",0,"0","0","0",0
"5748",525,"Косуля",27,"3,33220451","0,38028169","0,288250134",1
"5749",525,"Кулан",0,"0","0","0",0
"5750",525,"Лось",17,"2,890371758","0,23943662","0,250029686",1
"5751",525,"Сайгак",0,"0","0","0",0
"5752",525,"Северный",0,"0","0","0",0
"5753",525,"Тур",0,"0","0","0",0
"5754",526,"Благородный",1,"0,693147181","0,5","0,5",1
"5755",526,"Большерогий",0,"0","0","0",0
"5756",526,"Зубр",0,"0","0","0",0
"5757",526,"Кабан",0,"0","0","0",0
"5758",526,"Кабарга",0,"0","0","0",0
"5759",526,"Косуля",0,"0","0","0",0
"5760",526,"Кулан",0,"0","0","0",0
"5761",526,"Лось",1,"0,693147181","0,5","0,5",1
"5762",526,"Сайгак",0,"0","0","0",0
"5763",526,"Северный",0,"0","0","0",0
"5764",526,"Тур",0,"0","0","0",0
"5765",527,"Благородный",16,"2,833213344","0,163265306","0,315443528",1
"5766",527,"Большерогий",0,"0","0","0",0
"5767",527,"Зубр",0,"0","0","0",0
"5768",527,"Кабан",0,"0","0","0",0
"5769",527,"Кабарга",0,"0","0","0",0
"5770",527,"Косуля",5,"1,791759469","0,051020408","0,199490423",1
"5771",527,"Кулан",0,"0","0","0",0
"5772",527,"Лось",77,"4,356708827","0,785714286","0,485066049",1
"5773",527,"Сайгак",0,"0","0","0",0
"5774",527,"Северный",0,"0","0","0",0
"5775",527,"Тур",0,"0","0","0",0
"5776",528,"Благородный",0,"0","0","0",0
"5777",528,"Большерогий",0,"0","0","0",0
"5778",528,"Зубр",0,"0","0","0",0
"5779",528,"Кабан",0,"0","0","0",0
"5780",528,"Кабарга",0,"0","0","0",0
"5781",528,"Косуля",0,"0","0","0",0
"5782",528,"Кулан",0,"0","0","0",0
"5783",528,"Лось",1,"0,693147181","1","1",1
"5784",528,"Сайгак",0,"0","0","0",0
"5785",528,"Северный",0,"0","0","0",0
"5786",528,"Тур",0,"0","0","0",0
"5787",529,"Благородный",0,"0","0","0",0
"5788",529,"Большерогий",0,"0","0","0",0
"5789",529,"Зубр",0,"0","0","0",0
"5790",529,"Кабан",0,"0","0","0",0
"5791",529,"Кабарга",0,"0","0","0",0
"5792",529,"Косуля",1,"0,693147181","1","1",1
"5793",529,"Кулан",0,"0","0","0",0
"5794",529,"Лось",0,"0","0","0",0
"5795",529,"Сайгак",0,"0","0","0",0
"5796",529,"Северный",0,"0","0","0",0
"5797",529,"Тур",0,"0","0","0",0
"5798",530,"Благородный",0,"0","0","0",0
"5799",530,"Большерогий",0,"0","0","0",0
"5800",530,"Зубр",0,"0","0","0",0
"5801",530,"Кабан",0,"0","0","0",0
"5802",530,"Кабарга",0,"0","0","0",0
"5803",530,"Косуля",0,"0","0","0",0
"5804",530,"Кулан",0,"0","0","0",0
"5805",530,"Лось",33,"3,526360525","1","1",1
"5806",530,"Сайгак",0,"0","0","0",0
"5807",530,"Северный",0,"0","0","0",0
"5808",530,"Тур",0,"0","0","0",0
"5809",531,"Благородный",0,"0","0","0",0
"5810",531,"Большерогий",0,"0","0","0",0
"5811",531,"Зубр",0,"0","0","0",0
"5812",531,"Кабан",0,"0","0","0",0
"5813",531,"Кабарга",0,"0","0","0",0
"5814",531,"Косуля",40,"3,713572067","0,8","0,607640009",1
"5815",531,"Кулан",0,"0","0","0",0
"5816",531,"Лось",10,"2,397895273","0,2","0,392359991",1
"5817",531,"Сайгак",0,"0","0","0",0
"5818",531,"Северный",0,"0","0","0",0
"5819",531,"Тур",0,"0","0","0",0
"5820",532,"Благородный",0,"0","0","0",0
"5821",532,"Большерогий",0,"0","0","0",0
"5822",532,"Зубр",0,"0","0","0",0
"5823",532,"Кабан",0,"0","0","0",0
